Filename,Teacher_Width,Position_mm,SegmentStart,SegmentEnd,SegmentLen
30.csv,18.886835,227.9,5575,7625,2048
30.csv,18.886835,227.9,7626,9676,2048
30.csv,18.886835,227.9,9677,11727,2048
30.csv,18.886835,227.9,11728,13778,2048
30.csv,18.886835,227.9,14648,16698,2048
30.csv,18.886835,227.9,16699,18749,2048
31.csv,18.860136,228.0,1590,3640,2048
31.csv,18.860136,228.0,3641,5691,2048
31.csv,18.860136,228.0,5692,7742,2048
31.csv,18.860136,228.0,7743,9793,2048
31.csv,18.860136,228.0,9794,11844,2048
31.csv,18.860136,228.0,11845,13895,2048
31.csv,18.860136,228.0,13896,15946,2048
31.csv,18.860136,228.0,15947,17997,2048
32.csv,18.847197,228.1,2022,4072,2048
32.csv,18.847197,228.1,4073,6123,2048
32.csv,18.847197,228.1,6124,8174,2048
32.csv,18.847197,228.1,8175,10225,2048
32.csv,18.847197,228.1,10226,12276,2048
32.csv,18.847197,228.1,12277,14327,2048
32.csv,18.847197,228.1,14328,16378,2048
32.csv,18.847197,228.1,16379,18429,2048
33.csv,18.832703,228.2,1958,4008,2048
33.csv,18.832703,228.2,4009,6059,2048
33.csv,18.832703,228.2,6060,8110,2048
33.csv,18.832703,228.2,8111,10161,2048
33.csv,18.832703,228.2,10162,12212,2048
33.csv,18.832703,228.2,12213,14263,2048
33.csv,18.832703,228.2,14264,16314,2048
33.csv,18.832703,228.2,16315,18365,2048
34.csv,18.842764,228.3,583,2633,2048
34.csv,18.842764,228.3,2634,4684,2048
34.csv,18.842764,228.3,4685,6735,2048
34.csv,18.842764,228.3,6736,8786,2048
34.csv,18.842764,228.3,8787,11561,2048
34.csv,18.842764,228.3,11562,13612,2048
34.csv,18.842764,228.3,13613,15663,2048
34.csv,18.842764,228.3,15664,17714,2048
34.csv,18.842764,228.3,17715,19765,2048
35.csv,18.804531,228.4,855,2905,2048
35.csv,18.804531,228.4,2906,4956,2048
35.csv,18.804531,228.4,4957,7007,2048
35.csv,18.804531,228.4,7008,9058,2048
35.csv,18.804531,228.4,9059,11109,2048
35.csv,18.804531,228.4,11110,13160,2048
35.csv,18.804531,228.4,13161,15211,2048
35.csv,18.804531,228.4,15212,17262,2048
35.csv,18.804531,228.4,17263,19313,2048
36.csv,18.789461,228.5,1197,3247,2048
36.csv,18.789461,228.5,3248,5298,2048
36.csv,18.789461,228.5,5299,7349,2048
36.csv,18.789461,228.5,7350,9400,2048
36.csv,18.789461,228.5,9401,11451,2048
36.csv,18.789461,228.5,11452,13502,2048
36.csv,18.789461,228.5,13503,15553,2048
36.csv,18.789461,228.5,15554,17604,2048
36.csv,18.789461,228.5,17605,19655,2048
37.csv,18.775167,228.6,1559,3609,2048
37.csv,18.775167,228.6,3610,5660,2048
37.csv,18.775167,228.6,5661,7711,2048
37.csv,18.775167,228.6,7712,9762,2048
37.csv,18.775167,228.6,9763,11813,2048
37.csv,18.775167,228.6,11814,13864,2048
37.csv,18.775167,228.6,13865,15915,2048
37.csv,18.775167,228.6,15916,17966,2048
38.csv,18.762028,228.7,1304,3354,2048
38.csv,18.762028,228.7,3355,5405,2048
38.csv,18.762028,228.7,5406,7456,2048
38.csv,18.762028,228.7,7457,9507,2048
38.csv,18.762028,228.7,9508,11558,2048
38.csv,18.762028,228.7,11559,13609,2048
38.csv,18.762028,228.7,13610,15660,2048
38.csv,18.762028,228.7,15661,17711,2048
38.csv,18.762028,228.7,17712,19762,2048
39.csv,18.750256,228.8,1063,3113,2048
39.csv,18.750256,228.8,3114,5164,2048
39.csv,18.750256,228.8,5165,7215,2048
39.csv,18.750256,228.8,7216,9266,2048
39.csv,18.750256,228.8,9267,11317,2048
39.csv,18.750256,228.8,11318,13368,2048
39.csv,18.750256,228.8,13369,15419,2048
39.csv,18.750256,228.8,15420,17470,2048
39.csv,18.750256,228.8,17471,19521,2048
4.csv,19.251963,225.3,809,2859,2048
4.csv,19.251963,225.3,2860,4910,2048
4.csv,19.251963,225.3,4911,6961,2048
4.csv,19.251963,225.3,6962,9012,2048
4.csv,19.251963,225.3,9013,11063,2048
4.csv,19.251963,225.3,11064,13114,2048
4.csv,19.251963,225.3,13115,15444,2048
4.csv,19.251963,225.3,15445,17495,2048
4.csv,19.251963,225.3,17496,19546,2048
40.csv,18.746109,228.9,1886,3936,2048
40.csv,18.746109,228.9,3937,5987,2048
40.csv,18.746109,228.9,5988,9234,2048
40.csv,18.746109,228.9,9235,11551,2048
40.csv,18.746109,228.9,11552,13602,2048
40.csv,18.746109,228.9,13603,15653,2048
40.csv,18.746109,228.9,15654,17704,2048
40.csv,18.746109,228.9,17705,19755,2048
41.csv,18.723568,229.0,1721,3771,2048
41.csv,18.723568,229.0,3772,5822,2048
41.csv,18.723568,229.0,5823,7873,2048
41.csv,18.723568,229.0,7874,9924,2048
41.csv,18.723568,229.0,9925,11975,2048
41.csv,18.723568,229.0,11976,14026,2048
41.csv,18.723568,229.0,14027,16077,2048
41.csv,18.723568,229.0,16078,18128,2048
42.csv,18.711424,229.1,196,2246,2048
42.csv,18.711424,229.1,2247,4297,2048
42.csv,18.711424,229.1,4298,6348,2048
42.csv,18.711424,229.1,6349,8399,2048
42.csv,18.711424,229.1,8400,10450,2048
42.csv,18.711424,229.1,10451,12501,2048
42.csv,18.711424,229.1,12502,14552,2048
42.csv,18.711424,229.1,14553,16603,2048
42.csv,18.711424,229.1,16604,18654,2048
43.csv,18.701147,229.2,2477,4527,2048
43.csv,18.701147,229.2,4528,6578,2048
43.csv,18.701147,229.2,6579,8629,2048
43.csv,18.701147,229.2,8630,10680,2048
43.csv,18.701147,229.2,10681,12731,2048
43.csv,18.701147,229.2,12732,14782,2048
43.csv,18.701147,229.2,14783,16833,2048
43.csv,18.701147,229.2,16834,18884,2048
44.csv,18.69646,229.3,751,2801,2048
44.csv,18.69646,229.3,2802,4852,2048
44.csv,18.69646,229.3,4853,6903,2048
44.csv,18.69646,229.3,6904,8954,2048
44.csv,18.69646,229.3,8955,11005,2048
44.csv,18.69646,229.3,11058,13108,2048
44.csv,18.69646,229.3,13109,15159,2048
44.csv,18.69646,229.3,15160,17210,2048
44.csv,18.69646,229.3,17211,19261,2048
45.csv,18.674852,229.4,1604,3654,2048
45.csv,18.674852,229.4,3655,5705,2048
45.csv,18.674852,229.4,5706,7756,2048
45.csv,18.674852,229.4,7757,9807,2048
45.csv,18.674852,229.4,9808,11858,2048
45.csv,18.674852,229.4,11859,13909,2048
45.csv,18.674852,229.4,13910,15960,2048
45.csv,18.674852,229.4,15961,18011,2048
46.csv,18.663118,229.5,1821,3871,2048
46.csv,18.663118,229.5,3872,5922,2048
46.csv,18.663118,229.5,5923,7973,2048
46.csv,18.663118,229.5,7974,10024,2048
46.csv,18.663118,229.5,10025,12075,2048
46.csv,18.663118,229.5,12076,14126,2048
46.csv,18.663118,229.5,14127,16177,2048
46.csv,18.663118,229.5,16178,18228,2048
47.csv,18.650808,229.6,1726,3776,2048
47.csv,18.650808,229.6,3777,5827,2048
47.csv,18.650808,229.6,5828,7878,2048
47.csv,18.650808,229.6,7879,9929,2048
47.csv,18.650808,229.6,9930,11980,2048
47.csv,18.650808,229.6,11981,14031,2048
47.csv,18.650808,229.6,14032,16082,2048
47.csv,18.650808,229.6,16083,18133,2048
48.csv,18.637419,229.7,1060,3110,2048
48.csv,18.637419,229.7,3111,5161,2048
48.csv,18.637419,229.7,5162,7212,2048
48.csv,18.637419,229.7,7213,9263,2048
48.csv,18.637419,229.7,9264,11314,2048
48.csv,18.637419,229.7,11315,13365,2048
48.csv,18.637419,229.7,13366,15416,2048
48.csv,18.637419,229.7,15417,17467,2048
48.csv,18.637419,229.7,17468,19518,2048
49.csv,18.629189,229.8,3779,5829,2048
49.csv,18.629189,229.8,5830,7880,2048
49.csv,18.629189,229.8,7881,9931,2048
49.csv,18.629189,229.8,9932,11982,2048
49.csv,18.629189,229.8,11983,14033,2048
49.csv,18.629189,229.8,14034,16084,2048
49.csv,18.629189,229.8,16085,18135,2048
5.csv,19.226515,225.4,87,2137,2048
5.csv,19.226515,225.4,2138,4188,2048
5.csv,19.226515,225.4,4189,6239,2048
5.csv,19.226515,225.4,6240,8290,2048
5.csv,19.226515,225.4,8291,10341,2048
5.csv,19.226515,225.4,10342,12392,2048
5.csv,19.226515,225.4,12393,14443,2048
5.csv,19.226515,225.4,14444,16494,2048
5.csv,19.226515,225.4,16495,18545,2048
50.csv,18.612484,229.9,1775,3825,2048
50.csv,18.612484,229.9,3826,5876,2048
50.csv,18.612484,229.9,5877,7927,2048
50.csv,18.612484,229.9,7928,9978,2048
50.csv,18.612484,229.9,9979,12029,2048
50.csv,18.612484,229.9,12030,14080,2048
50.csv,18.612484,229.9,14081,16131,2048
50.csv,18.612484,229.9,16132,18182,2048
6.csv,19.220724,225.5,773,2823,2048
6.csv,19.220724,225.5,2824,4874,2048
6.csv,19.220724,225.5,4875,6925,2048
6.csv,19.220724,225.5,6926,8976,2048
6.csv,19.220724,225.5,8977,11027,2048
6.csv,19.220724,225.5,12906,14956,2048
6.csv,19.220724,225.5,14957,17007,2048
6.csv,19.220724,225.5,17008,19058,2048
7.csv,19.208792,225.6,1397,3447,2048
7.csv,19.208792,225.6,3448,5498,2048
7.csv,19.208792,225.6,5499,7549,2048
7.csv,19.208792,225.6,7550,9600,2048
7.csv,19.208792,225.6,9601,11651,2048
7.csv,19.208792,225.6,13189,15239,2048
7.csv,19.208792,225.6,15240,17290,2048
7.csv,19.208792,225.6,17291,19341,2048
8.csv,19.184519,225.7,907,2957,2048
8.csv,19.184519,225.7,2958,5008,2048
8.csv,19.184519,225.7,5009,7059,2048
8.csv,19.184519,225.7,7060,9110,2048
8.csv,19.184519,225.7,9111,11161,2048
8.csv,19.184519,225.7,11162,13212,2048
8.csv,19.184519,225.7,13213,15263,2048
8.csv,19.184519,225.7,15264,17314,2048
8.csv,19.184519,225.7,17315,19365,2048
9.csv,19.17151,225.8,114,2164,2048
9.csv,19.17151,225.8,2165,4215,2048
9.csv,19.17151,225.8,4216,6266,2048
9.csv,19.17151,225.8,6267,8317,2048
9.csv,19.17151,225.8,8318,10368,2048
9.csv,19.17151,225.8,10369,12419,2048
9.csv,19.17151,225.8,12420,14470,2048
9.csv,19.17151,225.8,14471,16521,2048
9.csv,19.17151,225.8,16522,18572,2048
